Muthukrishnan,,25.0
Eknath,"Poet, saint",25.0
Kirtikumar,Famous,25.0
Purohit,A brahmin priest purshottam,25.0
Venumadhav,,25.0
Murli,Flute,25.0
Dheerandra,God of courage,25.0
Lakshmikantha,It is a a name that is used to denote Lord Vishnu.,25.0
Pushpakar,"The spring season (vasant ), flower season",25.0
Lokamaya,A variant name of Goddess Durga,25.0
Lakshmikanta,Lord vishnu,25.0
Dhanasekaran,,25.0
Vyoman,Sky,25.0
Isaivalan,Isaivalan is a Tamil name that means skilled musician,25.0
Lakshmana,A variant name of Lakshman.,25.0
Venugopal,,25.0
Arputharaj,,25.0
Ratnanidhi,Lord vishnu,25.0
Kamukh,Passionate,25.0
Kapindra,"King of monkeys, hanuman",25.0
Vimaladitya,Clean sun,25.0
Phanibhusan,Lord shiva,24.0
Upal,One who is strong and courageous,24.0
Dharanidhar,Sheshnaag,24.0
Kritanu,Skilled,24.0
Dharmaraj,,24.0
Narsi,"Poet, saint",24.0
Durijesh,Moon,24.0
Phaninath,Lord of serpents,24.0
Atmaveer,Brave and valiant,24.0
Gulzar,Gardener,24.0
Chander Raj,He who survives under the moon's blessings,24.0
Gauresa,It means the Goddess Gauri,24.0
Dhirendra,Lord of the brave,24.0
Bankim,Not straight,24.0
Narsimha,Lion among men,24.0
Chidambaram,One with a big heart and has wisdom,24.0
Janpal,He who is companion of his people,24.0
Purushothaman,,24.0
Yogine,Saint. a name for lord hanuman,24.0
Lakshminath,Consort of Goddess Lakshmi.,24.0
Ponmurugan,,24.0
Yogadeva,Lord of yoga,24.0
Jasodhra,Name of the mother of Lord Buddha,24.0
Mandan,A tribal name,24.0
Piyali,A tree,24.0
Yudhajit,Victor in war,24.0
Ujval,Splenderous,24.0
Dharamnishth,One who has faith in religion,24.0
Purandar,Lord indra,24.0
Jata Shankar,Lord shankar,24.0
Samgram,Host,24.0
Jhulier,Precious,24.0
Vinayan,,24.0
Ilisa,King of the earth,24.0
Nirdhar,One who holds water ( cloud),24.0
Falgu,Lovely,24.0
Sanhata,Conciseness,24.0
Anuttam,Unsurpassed,24.0
Varshwar,Grantor of all wishes; Another name of Lord Shiva,24.0
Rajmohan,,24.0
Deeptimoy,Lustrous,24.0
Loganathan,,24.0
Yasti,Slim,24.0
Pramodan,Lord vishnu,24.0
Aravindan,,24.0
Turvasu,A son of yayaati,24.0
Vajratulya,One who is like a diamond; an angel,24.0
Chittesh,Lord of the soul,24.0
Vijayaraj,Success;Win;Triumph,24.0
Gajdant,"Elephant teeth, ganesha",24.0
Vallinathan,One who provides guidance; Another name of Lord Muruga,24.0
Chunmay,,24.0
Vajrendra,Muscular and well-built; Another name of Lord Indra,24.0
Vaikundanathan,A mighty conqueror,24.0
Birendra,King of warriors,24.0
Vehzat,Blessed birth,24.0
Bilva,A sacred leaf,24.0
Ekagrah,Focussed,24.0
Vasudevan,,24.0
Nithesh,,24.0
Kamalprakash,"The name, 'one who is like a Lotus'",24.0
Thirumal,,24.0
Bhartihari,Name of a poet,24.0
Kanhai,Name of Lord Krishna as a child,24.0
Mrinendra,Lion,24.0
Ekavir,Bravest of the brave,24.0
Kamlapati,One of many names of Lord Vishnu,24.0
Ravinder,,24.0
Martanda,The sun,24.0
Taranga,Of the waves,24.0
Tirranand,Lord shiva,24.0
Dehaja,He who is enlightened by the ruler,24.0
Narendran,,24.0
Dinar,Gold coin,24.0
Jijin,,24.0
Bhanumitra,Friend of sun / planet mercury,24.0
Kirtibhushan,One adorned with fame,24.0
Zantarava,Auspicious,24.0
Jinendra,Lord of life,24.0
Devilaal,Son of devi,24.0
Manickam,,24.0
Visweswara,One who is highly exalted; Another name of Lord Shiva,24.0
Pradosh,Twilight,24.0
Xeavi,A new beginning,24.0
Lokranjan,Lord vishnu,24.0
Ramakaant,Lord vishnu,24.0
Tirthankar,Lord vishnu,24.0
Artagnan,The knower of all meanings,24.0
Vajrashri,One who shines like diamond,24.0
Udyan,Garden,24.0
Indran,Another name of Lord Indra,23.0
Chandrakumar,The moon,23.0
Chandren,Shine like a star,23.0
Vashanth,A new bright beginning,23.0
Udarchis,Lord shiva,23.0
Velu,"Short for Velayudhan, another name of Lord Murugan",23.0
Ishq,Love,23.0
Navalan,Orator,23.0
Dvimidha,,23.0
Samranpal,,23.0
Vasavi,Son of indra,23.0
Indradyumn,Splendour of indra,23.0
Basav,mighty; masculine;,23.0
Sandipani,A preist,23.0
Sandeepen,Lighting,23.0
Meghashyam,Black like a cloud,23.0
Champak,A flower,23.0
Sangupt,Perfectly hidden,23.0
Vetrivel,,23.0
Moorthi,,23.0
Tridhatri,Lord ganesh,23.0
Lakshminarayan,Lakshmi and lord vishnu together,23.0
Atmajyoti,Light of soul,23.0
Kiranmay,Full of light,23.0
Ramakanta,Beloved of ram,23.0
Ramakrishnan,,23.0
Ramavatar,Reincarnation of lord rama,23.0
Ramchandra,Lord rama,23.0
Ramprasad,Lord rama,23.0
Gaunarda,A person who sheds life and brightness to everyone's life.,23.0
Nripa,King,23.0
Vidarbh,Ancient name of a state,23.0
Malateesh,One who loved Malati flowers,23.0
Murgesh,,23.0
Ekeshwar,One with a lot of power,23.0
Nityananda,Lord krishna; always happy,23.0
Lokanathan,Another name of Lord Shiva,23.0
Nityagopal,Constant,23.0
Parvatipreet,Inspired by the love of Goddess Parvati,23.0
Ramadut,Lord hanuman,23.0
Lekharaj,A good author,23.0
Kamin,A woman,23.0
Amritambu,Moon,23.0
Pushpad,Who who gives flowers,23.0
Fanindra,It means serpent,23.0
Fanibhushan,Lord shiva,23.0
Vinahast,Lord shiva,23.0
Deepsundar,The one who is like a celebrity,23.0
Vikramjeet,One who is brave and victorious,23.0
Vinu,,23.0
Trishulin,Lord shiva,23.0
Virinch,Light to the path; Another name of Lord Vishnu,23.0
Visaish,,23.0
Arunachaleshwara,Lord of the hills of sun,23.0
Ettan,Breath,23.0
Vishodhan,Lord vishnu,23.0
Leelaram,One of the variant names of Lord Rama,23.0
Rajashekhar,,23.0
Parvatinandan,"Son of parvati, lord ganesh",23.0
Gavendra,A strong person,23.0
Kamaraj,King of Sensual desires,23.0
Nartana,Makes others dance,23.0
Yashovarman,,23.0
Nishakant,Husband of night ( moon),23.0
Tousif,,23.0
Jeganathan,,23.0
Barindra,Ocean,23.0
Swayambhu,Self existent,23.0
Vajrabha,One who glitters like diamond,23.0
Misri,Mixed ; sweet,23.0
Manoth,Born of the mind,23.0
Devarpana,Offerings to the gods,23.0
Jasmanvir,Sikh name for Boys,23.0
Trilokanath,Lord shiva,23.0
Charusheel,Of good character,23.0
Gangol,A precious,23.0
Angaar,Spark of fire,23.0
Chirantan,Ancient,23.0
Loknath,Lord vishnu,23.0
Chyavan,Name of a saint,23.0
Parthathy,The one who is a sharp shooter like Arjun,23.0
Joydev,Ancient poet,23.0
Trimaan,Worshipped in three worlds.,23.0
Nannan,The king who is humorous,23.0
Timothy,Name of a saint,23.0
Pracheta,"Varun, wise",23.0
Bheemsen,Sons of brave man,22.0
Vishantak,Lord shiva,22.0
Yatnesh,God of efforts,22.0
Vajradhar,Lord indra,22.0
Vaishwanar,One who is boundless and ubiquitous,22.0
Chamanlal,Garden,22.0
Virajesh,Muscular and tough; Another name of Lord Krishna,22.0
Vipan,"Sail, petty trade",22.0
Bhajan,Adoration,22.0
Variyas,Lord shiva,22.0
Vasumat,Lord krishna,22.0
Veeraganapati,Supreme power; Another name of Lord Ganesh,22.0
Buddhadev,Wise person,22.0
Atmanand,Blissful,22.0
Unmesh,Eternal happiness; joy,22.0
Tulsikumar,Son of tulsi,22.0
Vasur,Precious,22.0
Taraprashad,Star,22.0
Vrajamohan,Lord krishna,22.0
Bhupati,King,22.0
Birju,Nice singer,22.0
Vivekananda,Joy of discrimination,22.0
Vibhumat,Lord krishna,22.0
Barid,Cloud,22.0
Samlain,"In Cambodia, it means a good friend",22.0
Vijeta,Victorious,22.0
Bisaj,Lotus,22.0
Vishvaksen,One who conquers the world; Alternate name of Lord Vishnu,22.0
Bhaswar,Shining,22.0
Valgu,Attractive and good-looking,22.0
Chanchalpreet,The lively personality loved by all,22.0
Vyasa,The author of mahabharata,22.0
Atulprasad,Blessed in abundance,22.0
Devdutta,King,22.0
Dharmaraaj,King of religion,22.0
Gangeya,Son of river ganga,22.0
Nityanand,Perennially happy,22.0
Girindra,Lord shiva,22.0
Dwaipayan,The sage vyasa,22.0
Kapi,"Monkey, sun",22.0
Renaud,Wise power,22.0
Chittaranjan,Joy of inner mind,22.0
Ekachandra,The only moon,22.0
Kanad,An ancient,22.0
Kan,Rad,22.0
Malaiswamy,A variant name for Lord Shanmukha,22.0
Gaveshan,Search,22.0
Rups,,22.0
Kamalmohan,The meaning of the name is one who is as attractive as a Lotus,22.0
Kamalapati,He who lives under the grace of Lord Vishnu's lotus,22.0
Antim,Last,22.0
Mandir,Temple,22.0
Ambud,Cloud,22.0
Omesh,Lord of the om,22.0
Chetanaanand,Supreme joy,22.0
Atma,Soul,22.0
Manonith,Carried by the mind,22.0
Anbananthan,,22.0
Pashunath,"Lord of animals, lord shiva",22.0
Gopikrishna,,22.0
Lal,,22.0
Pransukh,Joy of life,22.0
Devbrata,Bhishma,22.0
Gurjas,Fame of lord,22.0
Devdatta,Given by god,22.0
Premjith,,22.0
Kusumakar,Spring,22.0
Krishnachandra,Lord krishna,22.0
Krishanu,Fire,22.0
Lakshmi Raman,Lakshmiraman is a name that is used to refer to Goddess Lakshmi in Hindu mythology,22.0
Prajvala,Flame,22.0
Goral,Lovable,22.0
Priyaka,"Loving, deer",22.0
Larraj,A sage,22.0
Narender,,22.0
Ramachandra,,22.0
Pingal,A reputed sage,22.0
Ramanjit,,22.0
Loknaath,Lord of the world,22.0
Arunopal,It used to imply the gemstone Ruby,22.0
Asuman,Lord of vital breaths,22.0
Manoranjan,Entertainment,22.0
Kulik,Well born,22.0
Chandragupt,Name of ancient king,22.0
Jayachandran,,22.0
Muralee,The flute,22.0
Chandrodaya,Moonrise,22.0
Indiran,Hindu name that means the sun,22.0
Jasroop,It means 'form of glory',22.0
Indrajith,,22.0
Janbaaj,One who is courageous to defend the world,22.0
Japendu,Blessed by the Lord Shiva,22.0
Mitali,Friend,22.0
Meghnad,Thunder,22.0
Durgadas,Servant ( a devotee ) of godess durga,22.0
Jiji,,22.0
Omkrish,It is attributed to Lord Krishna,22.0
Chandraraj,Moonbeam,22.0
Moorthy,,22.0
Chandramaadhav,Sweet,22.0
Ramanand,,21.0
Viswanathan,,21.0
Rangana,"To be coloured, dyed or painted",21.0
Bhargavan,Name of deity in ahobilam,21.0
Vijendra,Victorious,21.0
Vijith,,21.0
Deendaya,A benevolent and charitable person,21.0
Pushpaketu,"Kamdev, cupid",21.0
Ramadhuta,Ambassador of rama,21.0
Rammohan,Lord rama,21.0
Ramanuja,Rama's brother (lakshman),21.0
Vithala,Lord vishnu,21.0
Ramkrishna,"Lord rama, krishna",21.0
Kirtivallabh,Aspirant of fame,21.0
Ramnath,Lord rama,21.0
Banwari,Lord krishna,21.0
Perumal,,21.0
Gurusharan,Refuge at the guru,21.0
Vivekanand,,21.0
Gandira,Hero,21.0
Anjas,Fortright,21.0
Gourab,,21.0
Dharm-mitra,Friend of religion,21.0
Kirik,Sparkling,21.0
Brahma,Creater of the universe,21.0
Lazar,,21.0
Devidas,Servant (devotee) of godess,21.0
Virender,,21.0
Vajrin,Lord indra,21.0
Vinochan,Lord shiva,21.0
Titir,A bird,21.0
Prashansa,Praise,21.0
Thirupathi,,21.0
Avinashi,Indestructable,21.0
Viseth,One who excels in everything,21.0
Pranjivan,Breath of life,21.0
Mrigankasekhar,Lord shiva,21.0
Nirmohi,Unattached,21.0
Motilal,Pearl,21.0
Vishalaksh,Lord shiva,21.0
Devaapi,An ancient king,21.0
Tripurajit,Lord shiva,21.0
Chandidas,The follower of a holy saint,21.0
Chandra,Moon,21.0
Chandraabhaa,Lusture of moon light,21.0
Prinita,Pleased,21.0
Vajrapathi,One who is the king of kings; Another name of Lord Indra,21.0
Pradeepkumar,,21.0
Deeptiman,Lustrous,21.0
Kripanidhi,One with heart full of mercy,21.0
Bhav-bhooti,The universe,21.0
Bindusar,An excellent pearl,21.0
Kripa,Has a twin sister kripi,21.0
Pundarik,White lotus,21.0
Atambhu,The holy trinity,21.0
Vrajesh,Lord krishna,21.0
Mulkraj,King,21.0
Jangbahadur,The strong and intelligent warrior of his clan,21.0
Ilayaraj,Prince,21.0
Swatantar,It means independent and free,21.0
Kanksita,Kanksita means desired or wished,21.0
Meghdutt,Gift of clouds,21.0
Jyotirdhar,Holder of the flame,21.0
Anuhlad,Brother of prahlad,21.0
Mandakranta,A sanskrit metre,21.0
Basistha,A sage,21.0
Venkata Rao,,21.0
Kandarpa,Cupid,21.0
Yadavaprakasa,One who is compassionate and tender;Another name of Lord Krishna,21.0
Brijkishor,Lord krishna,21.0
Kanayaha,A name variation of the Lord Krishna,21.0
Digvastra,Sky clad,21.0
Ilavarasan,Ilavarasan is a Tamil boy's name that means prince,21.0
Umed,Wish,21.0
Yadutam,One who is beloved and precious; Another name of Lord Krishna,21.0
Maruthi,,21.0
Yajnadhar,Lord vishnu,21.0
Uduraj,Lord of stars,21.0
Kamboj,"Conch shell, elephant",21.0
Atithi,Guest,21.0
Kamban,Name of a poet who composed Kamba Ramayanam,21.0
Chinmayu,Supreme consciousness,21.0
Kannmani,"A beloved one, Apples of one's eye",21.0
Udarathi,Lord vishnu,21.0
Markandeya,A devotee to lord shiva,21.0
Jaritri,He who worships with a lot of hymns,21.0
Vrajraj,Lord krishna,21.0
Arivazhagan,,21.0
Vidvatam,Lord shiva,21.0
Anburaj,,21.0
Gitashri,Bhagavat gita,21.0
Kapoor,Saffron,21.0
Yoginampati,Lord of the yogis,21.0
Marichi,Name of an ancient sage,21.0
Muralimanohar,Lord krishna,21.0
Giriraj,Lord of mountain,21.0
Svayambhut,Lord shiva,21.0
Umeshwar,Lord shiva,21.0
Vyomdev,Lord shiva,21.0
Navratan,Nine jewels,21.0
Chanyana,Moon,21.0
Basak,It means beautiful like a garland of flowers,21.0
Jeyakumar,,21.0
Athmalingam,,21.0
Valasak,Stunning; good-looking,20.0
Vipashchit,Lord of the universe; Another name of Lord Buddha and Lord Vishnu,20.0
Varendra,Ocean,20.0
Devdas,Servant of god,20.0
Muruganantham,,20.0
Prashanta,Calm,20.0
Manidhar,A mythical snake with jewel in its hood,20.0
Vedoday,Bright like the sun,20.0
Gunin,Virtuous,20.0
Prakat,Manifest,20.0
Batuk,Boy,20.0
Moti,Pearl,20.0
Muneeswaran,,20.0
Pradip,,20.0
Lokapujya,Worshipped by the universe. a name for lord hanuman,20.0
Pavanputra,"Son of wind (bhim, hanuman)",20.0
Tusharsuvra,White as snow,20.0
Patr,Defender,20.0
Gopan,Protection gopesh,20.0
Eswaran,,20.0
Tungesh,Moon,20.0
Vighneshwar,Lord of supreme knowledge,20.0
Vihanga,Bird,20.0
Varthaman,One who lives in the present; Another name of Lord Shiva,20.0
Vijayendra,God of victory,20.0
Bansilal,Lord krishna,20.0
Vibhavasu,"The sun, fire",20.0
Vijil,,20.0
Manavotham,A simple and gentle person,20.0
Giridharan,,20.0
Trishulank,Lord shiva,20.0
Basanta,Spring,20.0
Ghuruvaran,He who guides his people,20.0
Trishanku,An ancient king,20.0
Trisanu,,20.0
Geetprakash,The one with the beauty of lights,20.0
Gayak,Singer,20.0
Gunagya,Knower of virtues,20.0
Dhevaneyan,Pious,20.0
Lalchandra,Red moon,20.0
Meenakshi,Eyes,20.0
Maraal,Swan,20.0
Kumaraswamy,,20.0
Kamsa,Kamsa was a tyrant ruler of the Vrishni kingdom,20.0
Jeyaraman,,20.0
Cholan,A south indian dynasty,20.0
Vrisa,Lord krishna,20.0
Neelotpal,Blue lotus,20.0
Purujit,Conqueror of city,20.0
Gursharan,Refuge at the guru,20.0
Ravindar,,20.0
Vishwakarma,Architect of the universe,20.0
Jayad,Causing victory,20.0
Nishikant,Husband of night ( moon),20.0
Deenbabdhu,Brother of poor people,20.0
Kiratidev,Lord of light,20.0
Visvayu,Brother of amavasuand satayu,20.0
Ravikeerti,Whose fame is like sun,20.0
Khemprakash,Welfare,20.0
Pulin,Sandy river bank,20.0
Ramgopal,,20.0
Khagendra,Lord of the birds,20.0
Charuvardhana,One who enhances beauty,20.0
Jinadev,Lord of victory,20.0
Charuvrat,Of good character,20.0
Jobish,,20.0
Ramra,Splendour,20.0
Obalesh,Lord shiva,20.0
Keshava,,20.0
Karuppasamy,,20.0
Rasaraj,Mercury,20.0
Vajraksha,,20.0
Bhramar,Black bee,20.0
Chandraprakash,Moonlight,20.0
Dinendra,"Lord of the day, the sun",20.0
Pulak,"Ecstacy, rapture",20.0
Krishnanunni,,20.0
Rohanlal,Lord krishna,20.0
Virinchi,Brahma,20.0
Iswarya,,20.0
Indrabh,Light of Lord Indra,20.0
Navroz,A parsee festival,20.0
Chandraayan,The moon,20.0
Ayyappa,,20.0
Ayyappan,,20.0
Kankeyan,Kankeyan means Lord of Bulls,20.0
Chandramouli,,20.0
Kritiman,Sculptor,20.0
Vajreswar,A mighty conquerer; Another name of Lord Indra,20.0
Dwijendra,King of brahmins; the moon,20.0
Krishnamurari,Lord krishna,20.0
Krishnadas,,20.0
Rineshan,,20.0
Vishresh,The holy trinity,20.0
Thalbir,One who is a mighty warrior,20.0
Vansidhar,Lord krishna,20.0
Brijraj,The one who rules the nature,20.0
Ripudaman,Killer of enemies,20.0
Vishatan,Lord vishnu,20.0
Veerbhadra,The ashwamedha horse,19.0
Yamajit,Lord shiva,19.0
Veeramani,,19.0
Udyam,Action,19.0
Kamalapathi,It means a lotus and also indicates that the Hindu God -Lord Vishnu is the master of the Lotus,19.0
Rupang,Beautiful,19.0
Chidaakaash,Absolute brahma,19.0
Jyotichandra,Moonlight,19.0
Gaurisa,A variation of Gauresa,19.0
Veeranjaneyulu,,19.0
Dinanta,Dinanta is a name that means dusk,19.0
Chinar,Name of a beautiful tree,19.0
Yagyasen,Name of king drupad,19.0
Jyotindra,Lord of life,19.0
Praver,Chief,19.0
Chhandak,The charioteer of lord buddha,19.0
Jwalia,Lord shiva,19.0
Mruthyunjeyan,One who defeats death,19.0
Ishpreet,One who loves God,19.0
Mrigankamouli,Lord shiva,19.0
Chandraanan,Moon-like face,19.0
Modal,Enjoyment,19.0
Chandrachur,Lord shiva,19.0
Unni,,19.0
Chandrak,Peacock feather,19.0
Chandrakant,,19.0
Gandiva,The bow of arjuna,19.0
Duranjaya,A heroic son,19.0
Nepolian,,19.0
Ganesan,Religious happy boy,19.0
Chandravadan,Moon-like face,19.0
Gangadutt,Gift of ganga,19.0
Neelkamal,Blue lotus,19.0
Gavli,One who performs their duties well,19.0
Chandaka,One who rides the chariot,19.0
Vanhi,Fire,19.0
Murarilal,Lord krishna,19.0
Chatur,Clever,19.0
Jograj,Lord shiva,19.0
Oorjith,"It means strong, energetic, bubbly",19.0
Vatradhara,"Practising penance, lord rama",19.0
Uchadev,Lord vishnu,19.0
Nishikar,Moon -lord of night,19.0
Ketubh,Cloud,19.0
Viswanath,,19.0
Bhudhav,Lord vishnu,19.0
Uttar,Lord shiva,19.0
Koundinya,Sage,19.0
Kraanti,Revolution,19.0
Bodhan,Kindling,19.0
Lalji,,19.0
Bankimchandra,Crescent moon,19.0
Priyanvad,Sweet talking person,19.0
Lalchand,Red moon,19.0
Attam,A gift from the Gods,19.0
Krishnakanta,Lord krishna,19.0
Viloka,One who is kind; Another name of Lord Vishnu,19.0
Thippeswamy,,19.0
Thirumala,,19.0
Kunwar,A prince,19.0
Visesha,A precious gift,19.0
Banke Bihari,Another name for Krishna,19.0
Nandighosh,A pleasing boy who takes care of his cows,19.0
Virudh,Opposition.,19.0
Vaktrendru,A bright-faced; shining light,19.0
Thyagaraj,,19.0
Vinishchal,Strong and fearless,19.0
Kumush,Old and ancient man,19.0
Kumaresh,Lord of youth,19.0
Tukaram,A poet saint,19.0
Ramamurthy,,19.0
Ramoji,Lord rama,19.0
Narinder,The king,19.0
Geyarajan,King of songs,19.0
Bhaskaran,,19.0
Bijeesh,,19.0
Ripu,Enemy,19.0
Dharmpal,Protector of his religion,19.0
Nisyaanthan,Evening,19.0
Atimanav,Super man,19.0
Gurcharan,Feet of the guru,19.0
Natwar,Lord krishna,19.0
Ankal,Whole,19.0
Vrisini,Lord shiva,19.0
Tunganath,Lord of the mountains,19.0
Ramratan,Lord rama,19.0
Bramhanand,Happiness for knowledge,19.0
Phenil,Foamy,19.0
Rampratap,Lord rama,19.0
Govinda,Lord krishna,19.0
Thamu,,19.0
Tungish,Lord shiva; lord vishnu,19.0
Ekalinga,Shiva,18.0
Ekambar,Sky,18.0
Naruna,Leader of men,18.0
Fanishwar,"Lord of serpents , vasuki",18.0
Elangovan,,18.0
Valluvan,One who excels in everything,18.0
Ekbal,Dignity,18.0
Neelambar,Blue sky,18.0
Fanibhusan,Lord shiva,18.0
Mustapha,The chosen one,18.0
Chandak,The moon,18.0
Mohitha,,18.0
Gursan,Agree in anything,18.0
Katyayan,Name of a grammarian,18.0
Vrajalal,Lord krishna,18.0
Vrajlal,One who is charming and adorable; Another name of Lord Krishna,18.0
Karuppusamy,,18.0
Karpoor,Camphor,18.0
Karnabhushan,"Ear ring, ear ornament",18.0
Karmendra,Duty performer,18.0
Kapilashwar,One with a white horse,18.0
Kapidhwaj,One with monkey flag ( arjun),18.0
Kanwardeep,Kanwardeep means a radiant prince,18.0
Xhim,He who is kind and soft-hearted,18.0
Kanja,One who is pure and beautiful like a lotus,18.0
Yadavesvara,One who is widely revered; Another name of Lord Krishna,18.0
Kanakaraju,,18.0
Kamsantak,Slayer of kamsa.,18.0
Jayaseelan,,18.0
Jayanand,,18.0
Ilango,Name of a Chera prince,18.0
Ilashpasti,Lord of the earth,18.0
Japendra,"Lord of chants, lord shiva",18.0
Japbir,One who is very pious or spiritual,18.0
Indarmeet,Friend of the almighty God,18.0
Indradatt,Gift of indra,18.0
Kindam,A rishi in indian mythology,18.0
Vishtap,One who excels in everything; Another name of Lord Vishnu,18.0
Misal,Example,18.0
Kripasagar,Ocean of mercy,18.0
Ganeshan,,18.0
Vatatmaj,Lord hanuman,18.0
Manohara,One who captivates the mind,18.0
Manjunathan,,18.0
Manivannan,He who worships Lord Ayappa,18.0
Manickaraj,The holder of precious gems,18.0
Vedprakash,Light of the vedas,18.0
Mandhata,He who protects life,18.0
Gavade,One who looks for perfection,18.0
Venkatesan,Anointed one; Another name of Lord Venkatesha and Lord Krishna.,18.0
Gourishankar,Mt. everest,18.0
Barathiraja,,18.0
Vikasa,A bright and glittering soul,18.0
Vikasith,To prosper or to succeed,18.0
Lekhon,"A person who writes well, author",18.0
Vikramendra,King of prowess,18.0
Kusumesh,Lord of flowers,18.0
Banke,Lord krishna,18.0
Viniray,Champion; One who is triumphant,18.0
Bandhu,Friend,18.0
Visamaksh,Lord shiva,18.0
Krishnaveer,Brave as krishna,18.0
Vishram,Rest,18.0
Dwarakaa,"Capital, lord krishna's kingdom",18.0
Ganjam,One who flourishes,18.0
Swetaketu,An ancient sage,18.0
Obaleshwar,He who praises Lord Shiva,18.0
Chandrabhan,The moon,18.0
Ojayit,Courageous,18.0
Chandrakishore,The moon,18.0
Phoolendu,Full moon,18.0
Ponnusamy,,18.0
Chane,"Name of a god, dependability",18.0
Prabodhan,Knowledge,18.0
Prabuddha,Knowledgeable,18.0
Dhanapati,Lord of wealth,18.0
Thiyagarajan,,18.0
Trilokchand,Moon of the three worlds,18.0
Tridiva,Heaven,18.0
Tridib,Heaven,18.0
Deveedaas,Servant of the god,18.0
Ravalnath,,18.0
Prasobh,,18.0
Upendranath,One who is regarded holy;Another name of Lord Vishnu,18.0
Prateep,Opposite,18.0
Asokan,,18.0
Tarachandra,Star & moon,18.0
Ramakanth,,18.0
Ramaiah,,18.0
Boudhayan,The name of a sage,18.0
Thulasitharan,,18.0
Pribhakta,Favourite of the devotees. a name for lord shiva,18.0
Tulasidas,Servant of tulasi (basil plant),18.0
Preetiwardhan,One who increases love,18.0
Durai,,18.0
Divaspati,Another name of Lord Indra,18.0
Chander,Moon,18.0
Chandarshekara,Crown or crest,18.0
Dharmveer,Religious,18.0
Durairaj,,18.0
Chandmal,Protector or nourisher,17.0
Nishipal,Moon,17.0
Arulmani,,17.0
Kaunteya,Son of kunti,17.0
Ekachakra,Son of kashyapa,17.0
Gurbachan,Promise of the guru,17.0
Rasna,"Tongue, speech",17.0
Veerappan,Valiant and fearless,17.0
Upamanyu,Name of a devoted pupil,17.0
Dharmaketu,Who upholds the right way,17.0
Tomba,,17.0
Karnam,Famed,17.0
Buddhadeva,"Wise, gautama buddha",17.0
Nishikanta,The moon,17.0
Gunwant,Virtuous,17.0
Ravisharan,Surrender,17.0
Gopichand,Name of a king,17.0
Basdev,Fire,17.0
Biboswan,Sun god,17.0
Vimochan,Pure; Provider of all blessings; Another name of Lord Shiva,17.0
Chudamani,Crest jewel,17.0
Kanhaiyalal,"One of many childhood names of Lord Krishna; A pet name of Lord Krishna signifying his beauty -> Lord Krishna, The beloved adolescent -> Lord Krishna or Lord Sri Krisna",17.0
Devamadana,Gladdening the gods,17.0
Kesavan,,17.0
Vidwans,One who is highly intellectual,17.0
Asitvaran,Dark complexioned,17.0
Thet,One who is peaceful,17.0
Vatsapal,Lord krishna,17.0
Vishikh,Arrow,17.0
Vedakumbh,Lord Of The Vedas,17.0
Vishnudas,,17.0
Gurnam,Name of the guru,17.0
Priyabrata,,17.0
Chandanwant,One who is happy and friendly to his community,17.0
Indushekhar,Shiva,17.0
Onkar,God,17.0
Purnendu,Full moon,17.0
Arunakham,"It implies the Sun, the glow and radiance of the sun",17.0
Kulbhushan,Pride of the house,17.0
Gobinath,,17.0
Kuldev,Family diety,17.0
Brahmadutt,Dedicated to brahma,17.0
Dharmakeerti,Fame of religion,17.0
Ramalingam,,17.0
Banbihari,Lord krishna,17.0
Mandin,Delighting,17.0
Devajuta,The one with the good,17.0
Vittaleshwar,One who is strong and immovable; Another name of Lord Vishnu,17.0
Bandhula,Charming,17.0
Chitral,Of variegated colour,17.0
Varadaraaj,Another name of vishnu,17.0
Jasmohinder,"Jasmohinder means, 'God's glory'",17.0
Yogini,Lover of yogas. lord krishna,17.0
Jayashekhar,Crest of victory,17.0
Venkatakrishna,Blessed Lord,17.0
Jataayu,A semi-divine bird,17.0
Jasprem,It is a Sikh name that implies love,17.0
Vaninath,Husband of saraswati,17.0
Nauka,Boat,17.0
Chandrasen,,17.0
Ilavalagan,Attractive Man,17.0
Nauhar,9 garlands,17.0
Tuka,Young boy,17.0
Chamundrai,A traditional name of a King from Karnataka- King Gangraj,17.0
Charuvindha,Striving for beauty,17.0
Indraarjun,Bright and brave indra,17.0
Indarpreet,Love For God,17.0
Indivar,Lord vishnu,17.0
Nanthagopal,,17.0
Narayanan,Title of vishnu/krsna,17.0
Bhupad,Firm,17.0
Vajrapani,Another name of Lord Indra;King of the highest heaven,17.0
Natarajan,,17.0
Gowrisankar,,17.0
Tunda,Lord shiva,17.0
Dinpal,Sun,17.0
Dwaaraka-nath,Lord of dwarakaa,17.0
Bhasvan,Bright,17.0
Swarnapurishwara,Lord of the golden city,17.0
Vendra,One who is powerful,17.0
Prachetas,Energy,17.0
Prakasam,,17.0
Vanchinathan,,17.0
Swaminathan,,17.0
Chidaatma,Supreme spirit,17.0
Murugesan,,17.0
Tirumala,Seven hills,16.0
Virurch,The holy trinity,16.0
Kuberchand,God of wealth,16.0
Gorakh,Cowherd,16.0
Manoharan,,16.0
Dharmpaal,Protector of religion,16.0
Gnanasekaran,,16.0
Lalam,Jewel,16.0
Kushanu,Fire,16.0
Gunaseelan,,16.0
Govindaraju,,16.0
Durmada,,16.0
